"","age","gender","white","nrsk1","nrsk2","nrsk3","nrsk4","nben1","nben2","nben3","nben4","rskben","plantSite","plantNew","morePlants","college","grad","ideology","democrat","republican","con","liberal","year"
"1974",37,1,1,3,3,2,1,7,7,7,5,5,5,5,5,0,0,1,1,0,0,1,2006
"1975",28,1,1,5,5,5,5,5,5,5,5,5,4,4,4,1,0,4,0,0,0,0,2006
"1976",46,0,1,9,9,4,6,5,5,5,5,2,1,1,1,0,0,3,0,0,0,1,2006
"1977",37,1,1,4,5,4,4,7,6,6,6,3,3,3,3,1,0,5,0,1,1,0,2006
"1978",48,1,1,4,6,4,3,7,7,5,4,5,4,3,3.5,1,1,4,0,1,0,0,2006
"1979",57,1,1,2,4,2,0,8,7,8,9,5,4,4,4,1,1,5,0,0,1,0,2006
"1980",58,1,1,6,6,6,5,6,5,6,6,4,4,4,4,1,1,5,0,1,1,0,2006
"1981",47,0,1,9,7,9,10,8,8,8,8,3,4,4,4,0,0,5,0,0,1,0,2006
"1982",45,1,0,10,10,10,10,9,9,9,9,4,5,3,4,0,0,4,1,0,0,0,2006
"1983",55,1,1,9,9,9,9,8,5,8,9,3,2,2,2,1,0,6,0,0,1,0,2006
"1984",22,1,0,3,3,4,3,6,6,6,6,5,5,5,5,1,1,2,1,0,0,1,2006
"1985",21,1,1,8,8,9,9,8,9,7,9,7,6,6,6,1,1,5,0,1,1,0,2006
"1986",30,0,1,9,9,9,9,8,8,9,9,6,6,5,5.5,0,0,2,0,0,0,1,2006
"1987",33,0,1,5,4,5,3,8,7,8,7,4,4,4,4,0,0,2,1,0,0,1,2006
"1988",24,1,1,2,4,3,2,10,10,10,10,6,5,7,6,0,0,6,0,1,1,0,2006
"1989",36,0,1,10,10,10,10,5,5,5,5,3,3,3,3,0,0,4,0,1,0,0,2006
"1990",22,1,1,1,1,1,1,9,6,6,8,5,6,6,6,0,0,1,1,0,0,1,2006
"1991",27,0,1,3,3,4,1,8,6,6,6,6,6,5,5.5,1,0,4,0,0,0,0,2006
"1992",22,0,1,10,10,10,10,8,8,8,8,4,4,4,4,1,1,4,1,0,0,0,2006
"1993",23,1,1,3,4,4,3,9,9,9,9,6,5,7,6,1,0,3,1,0,0,1,2006
"1994",73,0,1,6,7,7,2,5,6,6,7,4,4,4,4,1,1,3,1,0,0,1,2006
"1995",22,1,1,5,4,6,4,7,7,7,8,4,4,4,4,0,0,5,0,1,1,0,2006
"1996",33,1,1,5,8,6,6,10,7,8,8,6,6,6,6,0,0,5,0,0,1,0,2006
"1997",21,1,1,1,2,3,1,5,9,10,6,7,7,7,7,NA,NA,5,0,1,1,0,2006
"1998",53,1,1,9,8,8,5,10,9,10,9,4,6,6,6,0,0,7,0,1,1,0,2006
"1999",26,1,1,3,4,6,2,1,10,7,3,5,5,5,5,0,0,5,0,1,1,0,2006
"2000",30,0,1,2,5,2,4,10,10,10,10,6,6,7,6.5,1,1,4,0,0,0,0,2006
"2001",46,1,1,10,10,10,10,10,10,4,4,2,1,1,1,0,0,4,0,0,0,0,2006
"2002",34,0,1,7,5,10,5,7,8,10,10,4,4,1,2.5,0,0,3,1,0,0,1,2006
"2003",39,1,1,9,8,10,9,3,5,5,6,2,5,4,4.5,1,0,6,0,1,1,0,2006
"2004",30,1,1,7,6,2,4,8,8,10,8,6,5,6,5.5,0,0,2,1,0,0,1,2006
"2005",53,1,1,7,6,7,5,8,8,8,8,5,4,3,3.5,0,0,6,1,0,1,0,2006
"2006",23,0,1,1,2,3,0,2,0,3,1,3,1,2,1.5,0,0,3,0,0,0,1,2006
"2007",63,1,NA,8,7,8,8,9,8,8,8,5,5,5,5,0,0,4,1,0,0,0,2006
"2008",40,0,NA,9,10,9,9,8,8,8,8,4,5,5,5,0,0,2,1,0,0,1,2006
"2009",70,1,1,2,1,6,0,10,10,10,8,7,7,7,7,0,0,5,0,1,1,0,2006
"2010",44,1,1,6,6,6,4,10,7,9,9,5,7,4,5.5,0,0,6,0,1,1,0,2006
"2011",47,0,1,8,8,8,8,7,7,7,7,3,2,2,2,0,0,2,1,0,0,1,2006
"2012",54,0,1,10,10,10,1,5,5,5,5,1,1,1,1,1,0,4,1,0,0,0,2006
"2013",33,1,1,4,4,4,4,5,5,5,5,4,5,5,5,1,1,7,0,1,1,0,2006
"2014",45,0,1,7,8,10,7,9,8,10,10,4,5,4,4.5,0,0,4,0,1,0,0,2006
"2015",28,1,1,10,10,10,10,10,10,10,10,7,1,6,3.5,1,1,2,0,1,0,1,2006
"2016",36,1,1,8,6,6,10,3,0,0,5,1,1,1,1,1,0,2,1,0,0,1,2006
"2017",52,1,1,6,6,8,7,6,6,6,6,4,4,4,4,0,0,3,0,0,0,1,2006
"2018",51,1,1,9,8,10,8,8,8,7,5,2,2,2,2,1,1,2,0,0,0,1,2006
"2019",37,1,1,6,6,8,6,5,5,5,5,5,3,3,3,1,0,6,0,1,1,0,2006
"2020",25,1,1,10,10,10,10,8,8,8,8,6,6,6,6,1,0,2,0,0,0,1,2006
"2021",32,1,0,0,1,8,3,10,10,10,8,1,2,2,2,0,0,1,1,0,0,1,2006
"2022",38,0,1,10,10,10,10,5,10,10,10,4,4,4,4,1,0,4,0,1,0,0,2006
"2023",58,1,1,1,8,1,1,2,0,6,7,1,1,1,1,0,0,6,0,1,1,0,2006
"2024",37,0,0,6,6,10,8,8,10,10,10,1,1,1,1,0,0,5,0,0,1,0,2006
"2025",48,0,0,NA,4,10,8,5,5,5,5,4,3,4,3.5,1,1,7,0,1,1,0,2006
"2026",53,0,1,8,8,8,1,5,8,8,5,6,4,4,4,1,0,5,0,1,1,0,2006
"2027",21,1,1,2,2,1,8,10,10,10,10,7,7,7,7,1,0,5,0,1,1,0,2006
"2028",22,0,1,5,6,9,1,5,4,6,3,3,3,3,3,0,0,6,0,1,1,0,2006
"2029",18,0,1,5,5,5,5,5,5,5,5,4,4,4,4,1,1,4,0,1,0,0,2006
"2030",22,1,1,2,5,4,1,10,7,10,4,6,6,5,5.5,1,1,4,0,0,0,0,2006
"2031",53,0,1,4,4,5,4,5,5,3,3,2,5,5,5,0,0,4,1,0,0,0,2006
"2032",67,1,1,2,1,1,1,8,8,8,6,6,6,6,6,1,0,1,1,0,0,1,2006
"2033",50,0,1,7,7,5,5,6,6,7,6,4,5,3,4,0,0,3,1,0,0,1,2006
"2034",53,1,1,1,1,6,0,10,10,10,10,7,5,7,6,0,0,5,0,1,1,0,2006
"2035",65,0,1,5,5,8,2,8,7,8,10,6,3,6,4.5,1,0,4,1,0,0,0,2006
"2036",26,0,1,7,7,7,7,7,6,8,6,4,4,4,4,0,0,2,1,0,0,1,2006
"2037",67,1,1,0,0,0,0,0,0,0,0,NA,7,7,7,0,0,6,0,1,1,0,2006
"2038",35,1,1,4,9,6,2,6,6,4,4,4,4,2,3,1,0,6,0,1,1,0,2006
"2039",30,0,1,9,9,9,7,7,8,10,10,3,6,5,5.5,0,0,4,0,0,0,0,2006
"2040",34,1,1,5,7,7,5,8,7,6,9,3,3,3,3,1,0,4,0,0,0,0,2006
"2041",34,1,1,5,5,5,7,10,10,10,10,5,6,6,6,0,0,2,1,0,0,1,2006
"2042",53,0,0,10,10,10,10,10,10,10,10,7,4,4,4,0,0,6,0,0,1,0,2006
"2043",54,1,1,7,9,7,6,5,5,5,7,3,2,2,2,1,0,6,0,1,1,0,2006
"2044",67,0,1,6,6,6,6,7,7,8,7,4,4,4,4,0,0,4,0,0,0,0,2006
"2045",55,1,1,9,9,10,9,7,7,8,7,4,4,4,4,0,0,7,0,1,1,0,2006
"2046",24,0,1,8,10,7,9,10,10,10,10,6,5,7,6,1,0,1,1,0,0,1,2006
"2047",28,0,1,5,1,5,2,10,10,10,8,7,7,7,7,0,0,6,0,0,1,0,2006
"2048",29,1,0,7,NA,8,4,4,7,7,7,5,5,5,5,1,0,5,0,0,1,0,2006
"2049",24,0,0,5,7,8,6,8,7,8,7,4,4,3,3.5,1,1,4,1,0,0,0,2006
"2050",25,0,1,10,10,10,6,8,8,5,6,4,1,4,2.5,1,0,6,0,1,1,0,2006
"2051",50,0,1,2,2,5,2,5,10,10,5,7,7,7,7,1,0,5,0,0,1,0,2006
"2052",38,1,1,8,8,7,7,9,8,8,9,3,4,4,4,1,1,3,1,0,0,1,2006
"2053",34,1,0,10,10,10,10,10,10,10,10,3,7,7,7,1,0,1,1,0,0,1,2006
"2054",21,0,1,4,6,NA,3,6,6,6,8,3,3,NA,NA,0,0,2,0,1,0,1,2006
"2055",70,1,1,10,10,10,10,10,10,10,5,4,7,7,7,1,1,7,0,1,1,0,2006
"2056",74,0,1,2,2,4,1,10,10,10,10,7,7,7,7,0,0,6,0,1,1,0,2006
"2057",20,1,1,10,10,10,10,10,10,10,10,1,4,4,4,0,0,4,0,0,0,0,2006
"2058",41,1,1,4,3,4,3,10,8,8,8,6,6,6,6,0,0,5,0,0,1,0,2006
"2059",30,0,1,10,10,10,10,6,3,3,5,1,2,1,1.5,1,0,4,0,1,0,0,2006
"2060",50,0,1,4,4,6,7,5,7,7,7,5,4,4,4,0,0,4,0,1,0,0,2006
"2061",29,0,1,10,8,10,8,9,9,9,9,6,4,4,4,0,0,5,0,1,1,0,2006
"2062",46,0,1,6,6,9,8,8,5,9,7,5,4,4,4,1,0,3,1,0,0,1,2006
"2063",22,0,1,5,5,5,5,7,7,7,7,4,4,4,4,1,0,4,0,0,0,0,2006
"2064",49,0,1,8,7,8,7,7,6,8,5,3,3,2,2.5,0,0,6,0,1,1,0,2006
"2065",32,0,1,4,4,4,4,4,4,4,4,4,3,3,3,1,0,1,0,1,0,1,2006
"2066",28,0,1,10,10,10,7,6,7,9,4,2,4,4,4,0,0,3,1,0,0,1,2006
"2067",32,0,1,9,9,5,7,5,7,7,5,4,3,2,2.5,1,0,4,0,0,0,0,2006
"2068",52,0,1,10,10,10,10,10,10,10,10,3,3,3,3,0,0,6,1,0,1,0,2006
"2069",59,1,1,2,2,2,3,4,4,6,4,6,3,6,4.5,0,0,6,0,0,1,0,2006
"2070",49,0,1,7,7,9,7,6,6,6,6,4,5,5,5,1,1,4,1,0,0,0,2006
"2071",26,0,1,10,10,10,10,5,4,5,5,3,4,4,4,1,0,5,0,0,1,0,2006
"2072",28,1,1,6,8,3,6,8,6,4,8,4,4,3,3.5,1,1,3,0,0,0,1,2006
"2073",23,0,0,10,10,2,0,10,7,7,10,4,4,4,4,0,0,1,1,0,0,1,2006
"2074",24,1,0,1,1,3,4,8,9,10,10,7,7,7,7,1,0,1,1,0,0,1,2006
"2075",45,1,1,8,8,5,3,7,2,6,2,3,4,2,3,0,0,2,1,0,0,1,2006
"2076",32,0,1,8,8,8,8,7,8,7,8,5,3,3,3,1,0,6,1,0,1,0,2006
"2077",56,1,1,5,5,10,8,7,7,10,7,4,7,7,7,0,0,5,0,1,1,0,2006
"2078",20,1,1,2,3,5,0,5,9,9,7,6,7,7,7,0,0,5,0,1,1,0,2006
"2079",44,1,1,5,5,8,2,3,7,8,5,5,5,5,5,0,0,7,0,1,1,0,2006
"2080",67,0,1,10,10,10,6,10,10,10,10,6,4,4,4,0,0,5,0,1,1,0,2006
"2081",51,1,1,3,6,6,6,8,10,9,7,4,6,5,5.5,1,1,6,0,1,1,0,2006
"2082",51,0,1,4,2,8,5,10,10,10,10,5,7,6,6.5,0,0,5,0,1,1,0,2006
"2083",66,0,1,10,8,9,10,6,8,10,8,5,5,5,5,0,0,6,0,1,1,0,2006
"2084",23,0,1,5,6,6,6,6,6,7,7,4,4,4,4,1,0,4,1,0,0,0,2006
"2085",70,1,1,6,7,10,5,4,4,4,4,7,6,6,6,1,1,6,0,1,1,0,2006
"2086",23,1,1,8,8,5,6,8,8,8,9,6,5,5,5,0,0,3,0,0,0,1,2006
"2087",49,1,1,5,5,5,5,7,7,7,7,4,5,5,5,0,0,4,1,0,0,0,2006
"2088",56,0,1,6,7,7,7,6,7,6,5,3,1,1,1,1,1,3,1,0,0,1,2006
"2089",32,0,1,5,5,5,5,10,10,10,10,5,4,4,4,0,0,2,0,0,0,1,2006
"2090",31,0,1,10,8,9,3,10,10,10,10,5,5,7,6,0,0,6,1,0,1,0,2006
"2091",41,0,1,10,10,10,7,8,9,8,8,3,5,5,5,0,0,5,1,0,1,0,2006
"2092",84,1,1,10,5,10,5,7,7,7,7,4,4,4,4,1,1,6,0,1,1,0,2006
"2093",67,0,1,9,9,9,9,4,4,4,4,4,1,2,1.5,0,0,2,0,0,0,1,2006
"2094",72,1,1,3,3,8,0,10,10,10,10,2,7,7,7,0,0,5,0,1,1,0,2006
"2095",67,0,1,3,8,10,7,10,10,10,7,6,4,6,5,0,0,2,1,0,0,1,2006
"2096",37,0,1,9,8,8,5,8,7,8,3,4,4,4,4,0,0,4,0,0,0,0,2006
"2097",59,0,1,10,10,10,5,5,0,0,10,1,1,1,1,0,0,2,0,0,0,1,2006
"2098",30,1,1,9,9,10,8,8,9,10,9,3,6,6,6,1,0,3,1,0,0,1,2006
"2099",65,1,1,6,9,8,9,8,9,10,8,5,4,5,4.5,0,0,4,0,0,0,0,2006
"2100",46,0,0,5,5,8,5,10,10,10,10,6,6,6,6,0,0,2,1,0,0,1,2006
"2101",46,1,1,8,7,7,9,6,5,5,5,2,3,2,2.5,1,0,3,0,0,0,1,2006
"2102",20,0,0,3,5,1,8,6,3,2,7,5,2,4,3,1,1,6,0,1,1,0,2006
"2103",61,1,1,8,8,10,3,8,8,8,8,6,7,7,7,0,0,4,0,0,0,0,2006
"2104",46,1,1,8,8,9,8,8,8,8,8,5,5,5,5,1,0,4,0,0,0,0,2006
"2105",44,1,1,9,8,10,3,8,8,9,7,3,3,2,2.5,1,0,4,1,0,0,0,2006
"2106",59,1,1,3,2,7,6,9,9,9,9,7,7,3,5,0,0,2,1,0,0,1,2006
"2107",58,1,1,6,7,4,5,8,7,7,7,6,7,7,7,1,0,5,0,1,1,0,2006
"2108",41,1,1,10,10,10,8,8,6,6,4,2,5,3,4,1,1,5,0,1,1,0,2006
"2109",66,0,1,10,8,10,6,5,6,6,7,3,2,6,4,0,0,4,0,0,0,0,2006
"2110",25,0,1,5,5,10,9,7,7,7,7,5,5,4,4.5,1,1,6,0,0,1,0,2006
"2111",45,0,1,6,5,7,3,8,3,5,6,4,6,4,5,0,0,4,1,0,0,0,2006
"2112",66,1,1,0,2,1,2,7,7,7,6,5,5,5,5,1,0,2,1,0,0,1,2006
"2113",31,1,1,8,8,7,8,10,9,8,10,5,3,4,3.5,1,0,4,0,0,0,0,2006
"2114",44,0,0,10,10,10,10,4,10,0,10,4,5,1,3,1,1,5,1,0,1,0,2006
"2115",37,1,1,5,5,5,5,6,6,6,6,3,5,5,5,1,1,4,0,1,0,0,2006
"2116",26,1,1,0,0,0,7,8,8,7,7,4,4,4,4,0,0,1,1,0,0,1,2006
"2117",29,0,1,6,8,2,5,7,7,7,7,3,4,3,3.5,0,0,2,1,0,0,1,2006
"2118",53,0,1,2,5,7,10,10,10,10,10,4,6,6,6,0,0,6,0,1,1,0,2006
"2119",22,0,1,10,10,10,10,10,10,10,10,4,7,7,7,0,0,2,1,0,0,1,2006
"2120",44,0,1,4,6,6,7,10,8,10,9,5,4,3,3.5,0,0,6,0,1,1,0,2006
"2121",59,0,1,4,5,4,7,6,6,6,6,4,4,4,4,0,0,2,1,0,0,1,2006
"2122",66,0,1,6,6,4,5,6,6,5,6,1,1,1,1,1,0,1,1,0,0,1,2006
"2123",56,1,1,0,0,0,0,10,10,10,10,7,7,7,7,0,0,6,0,1,1,0,2006
"2124",38,1,1,8,6,9,8,8,9,9,8,5,1,7,4,0,0,4,0,0,0,0,2006
"2125",59,1,1,1,1,2,1,7,8,8,7,6,7,7,7,0,0,7,0,1,1,0,2006
"2126",30,1,1,0,3,3,0,8,10,10,8,7,7,7,7,0,0,2,1,0,0,1,2006
"2127",27,0,1,10,10,10,10,10,10,10,10,2,1,1,1,0,0,6,0,1,1,0,2006
"2128",49,1,1,1,2,3,2,8,9,9,8,6,7,7,7,1,0,6,0,1,1,0,2006
"2129",36,0,0,3,3,3,3,10,10,10,10,4,4,7,5.5,1,0,3,1,0,0,1,2006
"2130",39,1,1,4,6,4,3,9,10,8,8,6,7,6,6.5,1,0,5,0,1,1,0,2006
"2131",32,0,1,10,9,10,10,5,5,5,5,4,1,1,1,1,1,4,1,0,0,0,2006
"2132",74,0,1,3,3,7,2,8,9,8,7,4,6,6,6,1,0,7,0,1,1,0,2006
"2133",75,1,1,8,8,8,6,5,5,5,5,4,4,4,4,1,1,6,0,1,1,0,2006
"2134",35,0,0,8,6,8,4,5,5,5,5,4,4,4,4,1,1,1,1,0,0,1,2006
"2135",63,1,1,9,9,9,8,9,8,10,10,5,5,6,5.5,1,0,4,0,0,0,0,2006
"2136",43,0,1,10,10,10,10,8,8,8,8,2,1,1,1,1,0,6,0,1,1,0,2006
"2137",61,1,1,3,7,9,6,9,9,10,10,6,5,6,5.5,0,0,4,0,1,0,0,2006
"2138",51,0,1,5,5,5,5,6,5,5,4,4,4,NA,NA,1,0,4,0,0,0,0,2006
"2139",40,1,1,3,5,4,6,8,6,8,7,6,4,3,3.5,1,0,4,0,1,0,0,2006
"2140",31,0,1,7,7,7,7,7,7,7,7,5,5,5,5,0,0,4,1,0,0,0,2006
"2141",51,0,1,2,3,6,3,7,7,9,7,5,5,3,4,1,0,5,0,1,1,0,2006
"2142",46,1,1,5,5,0,5,10,10,9,10,7,7,7,7,0,0,4,0,1,0,0,2006
"2143",26,0,1,8,9,5,6,5,7,7,7,3,3,3,3,0,0,3,0,0,0,1,2006
"2144",24,1,0,5,5,5,5,0,0,0,0,1,1,1,1,1,0,6,0,0,1,0,2006
"2145",59,1,1,3,10,10,0,3,6,7,3,4,3,4,3.5,1,0,4,1,0,0,0,2006
"2146",29,0,1,7,8,6,6,8,8,8,8,4,5,5,5,0,0,4,0,0,0,0,2006
"2147",44,1,1,5,5,5,5,5,5,5,5,1,4,4,4,1,1,4,0,0,0,0,2006
"2148",64,0,1,6,6,7,4,8,8,8,7,5,6,6,6,1,0,5,0,1,1,0,2006
"2149",39,0,0,6,5,5,3,6,8,10,6,5,4,5,4.5,0,0,3,0,0,0,1,2006
"2150",24,0,0,7,8,7,4,7,7,6,5,3,4,1,2.5,0,0,5,1,0,1,0,2006
"2151",59,0,1,5,7,8,5,8,8,8,8,4,2,6,4,0,0,6,0,0,1,0,2006
"2152",26,1,1,1,5,2,6,8,6,9,6,4,6,5,5.5,1,1,3,1,0,0,1,2006
"2153",19,1,1,7,9,9,2,10,10,10,10,7,7,3,5,0,0,2,1,0,0,1,2006
"2154",19,0,1,6,7,5,3,7,7,7,7,5,4,3,3.5,0,0,7,0,1,1,0,2006
"2155",53,0,1,3,5,8,5,6,6,7,8,5,4,4,4,1,0,6,0,0,1,0,2006
"2156",55,0,1,6,7,6,7,6,6,7,6,4,4,4,4,1,0,3,1,0,0,1,2006
"2157",25,1,1,6,10,6,9,10,10,10,10,5,6,4,5,1,1,2,1,0,0,1,2006
"2158",46,0,1,5,5,5,5,5,5,5,5,4,6,6,6,0,0,5,0,1,1,0,2006
"2159",68,0,1,10,10,10,10,3,3,3,4,1,1,1,1,1,1,4,1,0,0,0,2006
"2160",36,0,1,4,4,5,6,8,9,10,9,5,5,3,4,1,0,4,1,0,0,0,2006
"2161",23,1,0,7,7,8,7,10,8,10,10,6,5,6,5.5,0,0,1,0,0,0,1,2006
"2162",50,0,1,6,5,8,5,5,9,9,6,4,4,4,4,1,0,7,1,0,1,0,2006
"2163",38,1,1,6,8,7,6,8,8,8,6,5,4,4,4,0,0,4,0,0,0,0,2006
"2164",44,1,1,5,5,5,5,5,5,5,5,4,4,4,4,0,0,4,0,1,0,0,2006
"2165",41,1,1,1,1,7,7,9,10,9,8,7,7,7,7,0,0,4,1,0,0,0,2006
"2166",26,0,0,2,3,1,1,7,10,10,8,7,6,4,5,1,1,6,0,1,1,0,2006
"2167",73,1,0,6,3,6,7,9,9,NA,9,4,4,4,4,1,0,4,1,0,0,0,2006
"2168",61,1,1,7,5,8,3,10,10,10,8,5,6,7,6.5,0,0,5,1,0,1,0,2006
"2169",21,0,0,9,10,10,8,4,7,7,6,1,1,1,1,0,0,3,1,0,0,1,2006
"2170",29,1,1,6,7,4,3,9,9,9,9,7,7,7,7,1,0,7,0,1,1,0,2006
"2171",59,1,1,5,3,3,8,9,9,8,9,5,6,7,6.5,0,0,3,1,0,0,1,2006
"2172",56,0,1,6,7,5,6,7,5,7,8,4,5,3,4,1,1,5,0,1,1,0,2006
"2173",32,1,1,5,5,5,5,5,5,5,5,4,4,4,4,0,0,4,1,0,0,0,2006
"2174",60,1,1,10,10,10,10,9,9,8,9,4,3,2,2.5,1,1,5,1,0,1,0,2006
"2175",46,1,0,5,8,10,2,9,9,9,7,4,4,4,4,0,0,4,1,0,0,0,2006
"2176",41,0,1,8,7,9,2,6,9,7,7,2,2,2,2,0,0,6,0,1,1,0,2006
"2177",39,0,1,8,5,8,3,5,5,9,7,4,2,3,2.5,1,0,4,1,0,0,0,2006
"2178",45,1,1,8,7,8,8,5,5,5,5,4,5,4,4.5,0,0,4,0,0,0,0,2006
"2179",32,0,1,7,7,9,6,10,10,10,10,3,4,4,4,1,0,4,0,0,0,0,2006
"2180",34,0,1,8,8,10,10,8,8,8,8,5,5,5,5,0,0,4,0,0,0,0,2006
"2181",20,1,1,7,7,8,7,7,1,9,7,2,4,3,3.5,1,0,6,0,1,1,0,2006
"2182",47,1,1,4,6,8,8,9,9,5,5,5,5,5,5,0,0,4,1,0,0,0,2006
"2183",27,0,1,9,9,8,8,8,7,7,7,3,4,4,4,1,0,1,1,0,0,1,2006
"2184",41,0,1,8,7,6,2,5,4,6,4,3,1,1,1,1,0,6,0,1,1,0,2006
"2185",30,1,1,10,9,10,7,7,7,7,7,4,3,3,3,0,0,4,1,0,0,0,2006
"2186",22,1,1,5,5,5,5,5,5,5,5,4,4,4,4,1,0,4,0,0,0,0,2006
"2187",68,0,1,7,5,5,7,5,5,5,7,4,5,4,4.5,0,0,3,1,0,0,1,2006
"2188",32,1,1,5,5,5,5,5,5,5,5,4,4,4,4,1,1,4,0,1,0,0,2006
"2189",57,1,0,10,10,10,10,1,0,2,0,1,1,1,1,0,0,7,1,0,1,0,2006
"2190",19,0,0,9,7,7,3,8,7,8,9,2,2,2,2,1,0,4,0,0,0,0,2006
"2191",36,0,1,7,3,3,1,6,4,6,6,5,5,4,4.5,0,0,2,1,0,0,1,2006
"2192",20,1,1,3,3,7,7,7,7,8,8,5,5,5,5,1,1,2,1,0,0,1,2006
"2193",29,1,1,6,5,5,5,5,4,4,6,4,4,5,4.5,0,0,2,1,0,0,1,2006
"2194",23,0,0,8,3,10,10,5,4,7,5,5,4,5,4.5,0,0,2,0,0,0,1,2006
"2195",65,0,0,10,10,10,10,NA,5,5,5,1,7,7,7,0,0,5,1,0,1,0,2006
"2196",47,1,1,2,2,4,1,9,9,9,9,6,6,5,5.5,1,1,6,0,1,1,0,2006
"2197",72,0,1,2,2,7,2,5,9,10,7,6,6,6,6,1,1,4,0,1,0,0,2006
"2198",30,0,1,7,8,8,7,6,6,7,6,3,3,3,3,0,0,5,0,1,1,0,2006
"2199",35,1,0,3,4,0,4,7,7,7,7,4,4,4,4,0,0,1,0,0,0,1,2006
"2200",47,0,0,10,10,10,10,10,10,10,10,5,7,7,7,1,0,4,0,0,0,0,2006
"2201",24,1,0,10,7,7,7,7,9,7,8,6,5,6,5.5,1,0,2,1,0,0,1,2006
"2202",65,1,1,10,10,10,10,10,10,10,10,4,4,6,5,0,0,4,0,1,0,0,2006
"2203",27,0,1,9,8,8,6,8,6,6,7,3,2,2,2,0,0,2,1,0,0,1,2006
"2204",27,1,1,10,10,10,8,9,7,8,9,5,4,3,3.5,1,0,6,0,0,1,0,2006
"2205",28,0,1,8,8,10,5,8,7,6,8,3,4,3,3.5,1,1,5,0,1,1,0,2006
"2206",55,0,1,2,4,5,2,9,9,9,9,6,5,5,5,1,0,2,1,0,0,1,2006
"2207",29,0,1,9,10,10,9,5,6,6,3,4,3,3,3,1,1,7,0,1,1,0,2006
"2208",59,1,1,1,3,6,1,8,10,10,8,6,6,6,6,0,0,5,0,0,1,0,2006
"2209",33,1,1,3,5,6,7,7,10,8,9,6,4,6,5,0,0,2,1,0,0,1,2006
"2210",59,0,1,7,9,8,5,10,10,10,10,5,6,5,5.5,1,0,5,1,0,1,0,2006
"2211",54,0,1,9,9,5,5,8,8,8,8,3,1,1,1,1,0,1,1,0,0,1,2006
"2212",25,1,0,10,10,10,10,7,8,8,8,3,6,2,4,0,0,5,0,1,1,0,2006
"2213",45,1,0,5,6,4,2,4,4,5,3,4,3,1,2,0,0,4,0,0,0,0,2006
"2214",67,1,1,5,5,8,5,9,8,9,8,2,5,6,5.5,1,0,6,0,1,1,0,2006
"2215",55,1,1,9,9,10,10,10,10,10,10,1,7,7,7,0,0,7,0,1,1,0,2006
"2216",65,1,1,2,1,2,1,10,10,10,10,7,7,7,7,0,0,7,0,1,1,0,2006
"2217",42,1,1,5,6,6,3,6,6,8,7,4,4,4,4,1,0,4,0,0,0,0,2006
"2218",55,1,1,3,1,6,2,5,5,5,5,5,5,5,5,0,0,6,0,0,1,0,2006
"2219",45,0,1,7,7,6,8,8,7,8,8,4,4,4,4,0,0,4,1,0,0,0,2006
"2220",34,1,1,5,7,6,5,7,6,5,5,4,4,4,4,1,1,2,1,0,0,1,2006
"2221",28,0,1,10,10,10,10,5,5,3,5,1,1,1,1,0,0,4,0,0,0,0,2006
"2222",NA,0,1,8,6,10,3,8,6,9,8,4,4,5,4.5,1,0,4,NA,NA,0,0,2006
"2223",45,0,1,5,6,6,5,8,7,9,8,6,6,6,6,0,0,3,0,0,0,1,2006
"2224",22,0,1,10,10,10,7,0,1,0,10,1,3,1,2,0,0,4,0,0,0,0,2006
"2225",66,0,1,9,5,8,6,5,7,7,7,4,4,3,3.5,0,0,7,0,0,1,0,2006
"2226",53,0,1,6,7,3,4,7,7,8,7,5,5,5,5,0,0,1,1,0,0,1,2006
"2227",57,0,1,10,10,10,6,5,8,10,7,NA,5,6,5.5,0,0,2,0,0,0,1,2006
"2228",50,1,0,4,6,8,10,10,10,10,8,5,7,7,7,0,0,6,0,1,1,0,2006
"2229",73,0,1,10,10,10,10,5,8,5,5,4,3,6,4.5,0,0,4,0,1,0,0,2006
"2230",58,1,1,7,6,7,4,9,9,9,7,6,5,5,5,0,0,4,1,0,0,0,2006
"2231",56,0,1,10,10,10,10,10,10,10,10,7,1,1,1,1,1,4,1,0,0,0,2006
"2232",38,1,1,9,5,9,7,7,7,8,5,3,4,2,3,0,0,3,1,0,0,1,2006
"2233",74,0,1,3,5,7,3,7,6,8,7,4,5,5,5,0,0,4,0,1,0,0,2006
"2234",42,1,1,4,5,7,4,7,7,5,8,5,4,4,4,0,0,4,0,1,0,0,2006
"2235",40,0,1,9,9,9,9,8,8,8,8,5,6,3,4.5,0,0,2,1,0,0,1,2006
"2236",22,0,1,4,4,4,4,4,5,5,4,4,3,3,3,0,0,6,0,1,1,0,2006
"2237",44,1,1,5,5,7,3,10,10,10,10,5,5,5,5,1,1,1,1,0,0,1,2006
"2238",28,0,1,6,7,4,4,8,8,8,8,6,6,6,6,1,0,2,1,0,0,1,2006
"2239",46,1,1,10,10,8,10,10,6,10,10,4,4,4,4,1,1,4,0,0,0,0,2006
"2240",41,0,1,2,2,1,2,4,9,6,6,2,5,6,5.5,1,0,6,NA,NA,1,0,2006
"2241",24,0,1,5,10,5,1,10,10,10,10,7,7,5,6,1,1,4,0,0,0,0,2006
"2242",68,1,1,2,6,7,3,5,6,6,3,5,3,5,4,1,1,6,0,1,1,0,2006
